Fiscal Year,Eff. Date,Job Code,Title,Union Code,SetID,Grade,Biweekly Min,Biweekly Max,Extended Range,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10,Step 11,Step 12,Step 13,Step 14,Step 15,Step 16,Step 17,Step 18,Step 19,Step 20
FY17-18,2017/07/01,6322,Permit Technician II,790,COMMN,6322N,2557,3109,,31.9625,33.5625,35.2375,37.0000,38.8625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,6323,Permit Technician III,790,COMMN,6323N,2932,3564,,36.6500,38.4875,40.4000,42.4250,44.5500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,6331,Building Inspector,930,COMMN,6331N,3890,4729,,48.6250,51.0625,53.6125,56.2875,59.1125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,6331,Building Inspector,930,SFMTA,6331N,3890,4729,,48.6250,51.0625,53.6125,56.2875,59.1125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,6333,Senior Building Inspector,930,COMMN,6333N,4289,5214,,53.6125,56.2875,59.1125,62.0750,65.1750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,6333,Senior Building Inspector,930,SFMTA,6333N,4289,5214,,53.6125,56.2875,59.1125,62.0750,65.1750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,6334,Chief Building Inspector,929,COMMN,6334N,4729,5748,,59.1125,62.0750,65.1750,68.4250,71.8500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,6334,Chief Building Inspector,929,SFMTA,6334N,4729,5748,,59.1125,62.0750,65.1750,68.4250,71.8500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,6335,Disability Access Coordinator,021,COMMN,6335N,5331,6480,,66.6375,69.9750,73.4625,77.1375,81.0000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,6335,Disability Access Coordinator,021,SFMTA,6335N,5331,6480,,66.6375,69.9750,73.4625,77.1375,81.0000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7108,Heavy Equip Ops Asst Sprv,003,COMMN,7108N,3598,4373,,44.9750,47.2250,49.5875,52.0625,54.6625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7108,Heavy Equip Ops Asst Sprv,003,SFMTA,7108N,3598,4373,,44.9750,47.2250,49.5875,52.0625,54.6625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7110,Mobile Equipment Asst Sprv,003,COMMN,7110N,3420,4157,,42.7500,44.8875,47.1375,49.4875,51.9625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7110,Mobile Equipment Asst Sprv,003,SFMTA,7110N,3420,4157,,42.7500,44.8875,47.1375,49.4875,51.9625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7120,Bldgs & Grounds Maint Supt,039,COMMN,7120N,5195,5195,,64.9375,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7120,Bldgs & Grounds Maint Supt,039,SFMTA,7120N,5195,5195,,64.9375,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7123,Prk Mtr & Mach Shop Mgr,351,COMMN,7123N,4229,5141,,52.8625,55.5000,58.2875,61.2000,64.2625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7123,Prk Mtr & Mach Shop Mgr,351,SFMTA,7123N,4229,5141,,52.8625,55.5000,58.2875,61.2000,64.2625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7126,Mech Shop & Equip Supt,130,COMMN,7126N,3727,4529,,46.5875,48.9125,51.3625,53.9250,56.6125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7126,Mech Shop & Equip Supt,130,SFMTA,7126N,3727,4529,,46.5875,48.9125,51.3625,53.9250,56.6125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7132,Telecommunication Supervisor,021,COMMN,7132N,4386,5331,,54.8250,57.5625,60.4500,63.4625,66.6375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7132,Telecommunication Supervisor,021,SFMTA,7132N,4386,5331,,54.8250,57.5625,60.4500,63.4625,66.6375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7134,Water Const&Main Supt,038,COMMN,7134N,4440,5398,,55.5000,58.2875,61.2000,64.2625,67.4750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7134,Water Const&Main Supt,038,SFMTA,7134N,4440,5398,,55.5000,58.2875,61.2000,64.2625,67.4750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7136,Water Shops & Equip Supt,038,COMMN,7136N,4204,5110,,52.5500,55.1875,57.9375,60.8375,63.8750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7136,Water Shops & Equip Supt,038,SFMTA,7136N,4204,5110,,52.5500,55.1875,57.9375,60.8375,63.8750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7203,Bldg & Grounds Maint Sprv,039,COMMN,7203N,4439,4439,,55.4875,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7203,Bldg & Grounds Maint Sprv,039,SFMTA,7203N,4439,4439,,55.4875,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7204,Chief Water Service Inspector,038,COMMN,7204N,4483,5450,,56.0375,58.8375,61.7875,64.8750,68.1250,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7204,Chief Water Service Inspector,038,SFMTA,7204N,4483,5450,,56.0375,58.8375,61.7875,64.8750,68.1250,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7205,Chief Stationary Engineer,039,COMMN,7205N,4526,4526,,56.5750,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7205,Chief Stationary Engineer,039,SFMTA,7205N,4526,4526,,56.5750,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7208,Heavy Equipment Ops Sprv,003,COMMN,7208N,3778,4592,,47.2250,49.5875,52.0625,54.6625,57.4000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7208,Heavy Equipment Ops Sprv,003,SFMTA,7208N,3778,4592,,47.2250,49.5875,52.0625,54.6625,57.4000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7210,Mobile Equipment Supervisor,003,COMMN,7210N,3591,4365,,44.8875,47.1375,49.4875,51.9625,54.5625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7210,Mobile Equipment Supervisor,003,SFMTA,7210N,3591,4365,,44.8875,47.1375,49.4875,51.9625,54.5625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7211,Cement Finisher Supervisor 2,790,COMMN,7211N,3778,4592,,47.2250,49.5875,52.0625,54.6625,57.4000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7211,Cement Finisher Supervisor 2,790,SFMTA,7211N,3778,4592,,47.2250,49.5875,52.0625,54.6625,57.4000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7212,Automotive Trnst Equip Sprv,351,SFMTA,7212N,5356,6511,,66.9500,70.3000,73.8125,77.5000,81.3875,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7213,Plumber Supervisor 1,038,COMMN,7213N,3913,4756,,48.9125,51.3625,53.9250,56.6125,59.4500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7213,Plumber Supervisor 1,038,SFMTA,7213N,3913,4756,,48.9125,51.3625,53.9250,56.6125,59.4500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7214,Electrical Trnst Equip Sprv,006,SFMTA,7214N,4548,5529,,56.8500,59.7000,62.6875,65.8125,69.1125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7215,General Laborer Supervisor 1,261,COMMN,7215N,2442,2968,,30.5250,32.0625,33.6500,35.3375,37.1000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7215,General Laborer Supervisor 1,261,SFMTA,7215N,2442,2968,,30.5250,32.0625,33.6500,35.3375,37.1000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7216,Electrical Transit Shop Sprv 1,006,SFMTA,7216N,4126,5015,,51.5750,54.1500,56.8500,59.7000,62.6875,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7218,Asbestos Abatement Worker 2,790,COMMN,7218N,3345,3345,,41.8125,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7218,Asbestos Abatement Worker 2,790,SFMTA,7218N,3345,3345,,41.8125,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7219,Maintenance Scheduler,790,COMMN,7219N,2621,3186,,32.7625,34.4000,36.1250,37.9250,39.8250,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7219,Maintenance Scheduler,790,SFMTA,7219N,2621,3186,,32.7625,34.4000,36.1250,37.9250,39.8250,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7220,Asphalt Finisher Supervisor 1,261,COMMN,7220N,3164,3846,,39.5500,41.5375,43.6125,45.8000,48.0750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7220,Asphalt Finisher Supervisor 1,261,SFMTA,7220N,3164,3846,,39.5500,41.5375,43.6125,45.8000,48.0750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7221,Asphalt Plant Supervisor 1,003,COMMN,7221N,3470,4217,,43.3750,45.5375,47.8125,50.2000,52.7125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7221,Asphalt Plant Supervisor 1,003,SFMTA,7221N,3470,4217,,43.3750,45.5375,47.8125,50.2000,52.7125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7223,Cable Machinery Supervisor,039,COMMN,7223N,5608,5608,,70.1000,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7223,Cable Machinery Supervisor,039,SFMTA,7223N,5608,5608,,70.1000,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7225,Transit Paint Shop Sprv1,130,SFMTA,7225N,4525,4525,,56.5625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7226,Carpenter Supervisor 1,236,COMMN,7226N,3688,4483,,46.1000,48.4125,50.8250,53.3625,56.0375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7226,Carpenter Supervisor 1,236,SFMTA,7226N,3688,4483,,46.1000,48.4125,50.8250,53.3625,56.0375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7227,Cement Finisher Supervisor 1,790,COMMN,7227N,3564,4332,,44.5500,46.7750,49.1125,51.5750,54.1500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7227,Cement Finisher Supervisor 1,790,SFMTA,7227N,3564,4332,,44.5500,46.7750,49.1125,51.5750,54.1500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7228,Automotive Trnst Shop Sprv 1,130,SFMTA,7228N,4992,4992,,62.4000,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7229,Transmission Line Supervisor 1,006,COMMN,7229N,4157,5052,,51.9625,54.5625,57.2750,60.1500,63.1500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7229,Transmission Line Supervisor 1,006,SFMTA,7229N,4157,5052,,51.9625,54.5625,57.2750,60.1500,63.1500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7232,HH Mechanical Shop Sprv,130,COMMN,7232N,3881,3881,,48.5125,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7232,HH Mechanical Shop Sprv,130,SFMTA,7232N,3881,3881,,48.5125,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7233,Glazier Supervisor 1,718,COMMN,7233N,3688,4483,,46.1000,48.4125,50.8250,53.3625,56.0375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7233,Glazier Supervisor 1,718,SFMTA,7233N,3688,4483,,46.1000,48.4125,50.8250,53.3625,56.0375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7235,Transit Power Line Sprv1,006,SFMTA,7235N,3856,4688,,48.2000,50.6125,53.1500,55.8000,58.6000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7236,Locksmith Supervisor 1,236,COMMN,7236N,3688,4483,,46.1000,48.4125,50.8250,53.3625,56.0375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7236,Locksmith Supervisor 1,236,SFMTA,7236N,3688,4483,,46.1000,48.4125,50.8250,53.3625,56.0375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7238,Electrician Supervisor 1,006,COMMN,7238N,3800,4619,,47.5000,49.8625,52.3625,54.9750,57.7375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7238,Electrician Supervisor 1,006,SFMTA,7238N,3807,4627,,47.5875,49.9625,52.4625,55.0750,57.8375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7239,Plumber Supervisor 2,038,COMMN,7239N,4314,5243,,53.9250,56.6125,59.4500,62.4125,65.5375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7239,Plumber Supervisor 2,038,SFMTA,7239N,4314,5243,,53.9250,56.6125,59.4500,62.4125,65.5375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7240,Water Meter Shop Supervisor 1,038,COMMN,7240N,2920,3549,,36.5000,38.3250,40.2500,42.2500,44.3625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7240,Water Meter Shop Supervisor 1,038,SFMTA,7240N,2920,3549,,36.5000,38.3250,40.2500,42.2500,44.3625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7241,Senior Maintenance Controller,130,SFMTA,7241N,4525,4525,,56.5625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7242,Painter Supervisor 1,004,COMMN,7242N,3126,3800,,39.0750,41.0375,43.0750,45.2250,47.5000,41.1875,43.2500,45.4125,47.6875,50.0625,,,,,,,,,,
FY17-18,2017/07/01,7242,Painter Supervisor 1,004,SFMTA,7242N,3126,3800,,39.0750,41.0375,43.0750,45.2250,47.5000,41.1875,43.2500,45.4125,47.6875,50.0625,,,,,,,,,,
FY17-18,2017/07/01,7243,Parking Meter Repairer Sprv 1,790,COMMN,7243N,2948,3583,,36.8500,38.6875,40.6250,42.6500,44.7875,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7243,Parking Meter Repairer Sprv 1,790,SFMTA,7243N,2948,3583,,36.8500,38.6875,40.6250,42.6500,44.7875,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7244,Power Plant Supervisor 1,006,COMMN,7244N,3220,3913,,40.2500,42.2500,44.3625,46.5875,48.9125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7244,Power Plant Supervisor 1,006,SFMTA,7244N,3232,3929,,40.4000,42.4250,44.5500,46.7750,49.1125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7245,"Chf Statnry Eng,WtrTreat Plnt",039,COMMN,7245N,4988,4988,,62.3500,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7245,"Chf Statnry Eng,WtrTreat Plnt",039,SFMTA,7245N,4988,4988,,62.3500,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7246,Sewer Repair Supervisor,261,COMMN,7246N,3664,4453,,45.8000,48.0750,50.4875,53.0125,55.6625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7246,Sewer Repair Supervisor,261,SFMTA,7246N,3664,4453,,45.8000,48.0750,50.4875,53.0125,55.6625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7247,Sheet Metal Wrk Supervisor 2,104,COMMN,7247N,4252,5169,,53.1500,55.8000,58.6000,61.5250,64.6125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7247,Sheet Metal Wrk Supervisor 2,104,SFMTA,7247N,4252,5169,,53.1500,55.8000,58.6000,61.5250,64.6125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7248,Steamfitter Supervisor 2,038,COMMN,7248N,4314,5243,,53.9250,56.6125,59.4500,62.4125,65.5375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7248,Steamfitter Supervisor 2,038,SFMTA,7248N,4314,5243,,53.9250,56.6125,59.4500,62.4125,65.5375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7249,Automotive Mechanic Sprv 1,130,COMMN,7249N,4525,4525,,56.5625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7249,Automotive Mechanic Sprv 1,130,SFMTA,7249N,4525,4525,,56.5625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7250,Utility Plumber Supervisor 1,038,COMMN,7250N,3913,4756,,48.9125,51.3625,53.9250,56.6125,59.4500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7250,Utility Plumber Supervisor 1,038,SFMTA,7250N,3913,4756,,48.9125,51.3625,53.9250,56.6125,59.4500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7251,Track Maint Wrk Sprv 1,216,SFMTA,7251N,2954,3591,,36.9250,38.7750,40.7125,42.7500,44.8875,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7252,"Chf Stationary Eng, Sew Plant",039,COMMN,7252N,4988,4988,,62.3500,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7252,"Chf Stationary Eng, Sew Plant",039,SFMTA,7252N,4988,4988,,62.3500,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7253,Electrical Trnst Mech Sprv 1,006,SFMTA,7253N,3742,4548,,46.7750,49.1125,51.5750,54.1500,56.8500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7254,Automotive Machinist Sprv 1,130,COMMN,7254N,4525,4525,,56.5625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7254,Automotive Machinist Sprv 1,130,SFMTA,7254N,4525,4525,,56.5625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7255,Power House Electrician Sprv 1,006,COMMN,7255N,3800,4619,,47.5000,49.8625,52.3625,54.9750,57.7375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7255,Power House Electrician Sprv 1,006,SFMTA,7255N,3807,4627,,47.5875,49.9625,52.4625,55.0750,57.8375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7256,Electric Motor Repair Sprv 1,006,SFMTA,7256N,3742,4548,,46.7750,49.1125,51.5750,54.1500,56.8500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7257,Communication Line Sprv1,006,COMMN,7257N,3618,4398,,45.2250,47.5000,49.8625,52.3625,54.9750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7257,Communication Line Sprv1,006,SFMTA,7257N,3618,4398,,45.2250,47.5000,49.8625,52.3625,54.9750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7258,Maintenance Machinist Sprv 1,130,COMMN,7258N,4525,4525,,56.5625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7258,Maintenance Machinist Sprv 1,130,SFMTA,7258N,4525,4525,,56.5625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7259,Water & Power Maint Sprv 1,790,COMMN,7259N,3006,3653,,37.5750,39.4500,41.4250,43.4875,45.6625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7259,Water & Power Maint Sprv 1,790,SFMTA,7259N,3006,3653,,37.5750,39.4500,41.4250,43.4875,45.6625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7262,Maintenance Planner,039,COMMN,7262N,4709,4709,,58.8625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7262,Maintenance Planner,039,SFMTA,7262N,4709,4709,,58.8625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7263,Maintenance Manager,351,COMMN,7263N,4126,5015,6,51.5750,54.1500,56.8500,59.7000,62.6875,65.8125,69.1125,,,,,,,,,,,,,
FY17-18,2017/07/01,7263,Maintenance Manager,351,SFMTA,7263N,4126,5015,6,51.5750,54.1500,56.8500,59.7000,62.6875,65.8125,69.1125,,,,,,,,,,,,,
FY17-18,2017/07/01,7264,Auto Body & Fender Wrk Sprv 1,130,SFMTA,7264N,4525,4525,,56.5625,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7268,Window Cleaner Supervisor,790,COMMN,7268N,2897,3521,,36.2125,38.0250,39.9250,41.9250,44.0125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7268,Window Cleaner Supervisor,790,SFMTA,7268N,2897,3521,,36.2125,38.0250,39.9250,41.9250,44.0125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7270,Watershed Keeper Supervisor,790,COMMN,7270N,2711,3295,,33.8875,35.5875,37.3625,39.2250,41.1875,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7270,Watershed Keeper Supervisor,790,SFMTA,7270N,2711,3295,,33.8875,35.5875,37.3625,39.2250,41.1875,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7272,Carpenter Supervisor 2,236,COMMN,7272N,4066,4943,,50.8250,53.3625,56.0375,58.8375,61.7875,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7272,Carpenter Supervisor 2,236,SFMTA,7272N,4066,4943,,50.8250,53.3625,56.0375,58.8375,61.7875,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7273,Communications Line Wrk Sprv 2,006,COMMN,7273N,4027,4896,,50.3375,52.8625,55.5000,58.2875,61.2000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7273,Communications Line Wrk Sprv 2,006,SFMTA,7273N,4027,4896,,50.3375,52.8625,55.5000,58.2875,61.2000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7274,Trnst Power Line Wrk Sprv 2,006,SFMTA,7274N,4149,5042,,51.8625,54.4500,57.1625,60.0250,63.0250,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7275,Telecommunications Tech Supv,006,COMMN,7275N,4027,4896,,50.3375,52.8625,55.5000,58.2875,61.2000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7275,Telecommunications Tech Supv,006,SFMTA,7275N,4027,4896,,50.3375,52.8625,55.5000,58.2875,61.2000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7276,Electrician Supervisor II,006,COMMN,7276N,4229,5141,,52.8625,55.5000,58.2875,61.2000,64.2625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7276,Electrician Supervisor II,006,SFMTA,7276N,4252,5169,,53.1500,55.8000,58.6000,61.5250,64.6125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7277,City Shops Asst Superintendent,130,COMMN,7277N,4085,4966,,51.0625,53.6125,56.2875,59.1125,62.0750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7277,City Shops Asst Superintendent,130,SFMTA,7277N,4085,4966,,51.0625,53.6125,56.2875,59.1125,62.0750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7278,Painter Supervisor 2,004,COMMN,7278N,3460,4204,,43.2500,45.4125,47.6750,50.0625,52.5500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7278,Painter Supervisor 2,004,SFMTA,7278N,3460,4204,,43.2500,45.4125,47.6750,50.0625,52.5500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7279,Power House Electrician Sprv 2,006,SFMTA,7279N,4049,4922,,50.6125,53.1500,55.8000,58.6000,61.5250,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7281,Street Environ Svcs Oprs Supv,261,COMMN,7281N,3354,4076,,41.9250,44.0125,46.2125,48.5250,50.9500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7281,Street Environ Svcs Oprs Supv,261,SFMTA,7281N,3354,4076,,41.9250,44.0125,46.2125,48.5250,50.9500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7282,Street Repair Supervisor 2,261,COMMN,7282N,3498,4252,,43.7250,45.9125,48.2000,50.6125,53.1500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7282,Street Repair Supervisor 2,261,SFMTA,7282N,3498,4252,,43.7250,45.9125,48.2000,50.6125,53.1500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7283,"Track Maint Supt, Muni Railway",351,SFMTA,7283N,3529,4289,,44.1125,46.3125,48.6250,51.0625,53.6125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7284,Utility Plumber Supervisor 2,038,COMMN,7284N,4314,5243,,53.9250,56.6125,59.4500,62.4125,65.5375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7284,Utility Plumber Supervisor 2,038,SFMTA,7284N,4314,5243,,53.9250,56.6125,59.4500,62.4125,65.5375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7285,Transmission Line Wrk Sprv 2,006,COMMN,7285N,4627,5624,,57.8375,60.7375,63.7625,66.9500,70.3000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7285,Transmission Line Wrk Sprv 2,006,SFMTA,7285N,4627,5624,,57.8375,60.7375,63.7625,66.9500,70.3000,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7286,Wire Rope Cable Maint Sprv,039,COMMN,7286N,4170,4170,,52.1250,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7286,Wire Rope Cable Maint Sprv,039,SFMTA,7286N,4170,4170,,52.1250,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7287,Sprv Electronic Main Tech,006,COMMN,7287N,4314,5243,,53.9250,56.6125,59.4500,62.4125,65.5375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7287,Sprv Electronic Main Tech,006,SFMTA,7287N,4332,5265,,54.1500,56.8500,59.7000,62.6875,65.8125,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7302,Audio-Visual Equipment Tech,790,COMMN,7302N,2167,2634,,27.0875,28.4375,29.8625,31.3500,32.9250,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7302,Audio-Visual Equipment Tech,790,SFMTA,7302N,2167,2634,,27.0875,28.4375,29.8625,31.3500,32.9250,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7303,Barber,250,COMMN,7303N,2288,2781,,28.6000,30.0250,31.5250,33.1000,34.7625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7303,Barber,250,SFMTA,7303N,2288,2781,,28.6000,30.0250,31.5250,33.1000,34.7625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7305,Metal Fabricator,130,SFMTA,7305N,2700,3283,,33.7500,35.4375,37.2125,39.0750,41.0375,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7306,Automotive Body & Fender Wrk,130,COMMN,7306N,3478,3478,,43.4750,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7306,Automotive Body & Fender Wrk,130,SFMTA,7306N,3439,3439,,42.9875,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7307,Bricklayer,007,COMMN,7307N,3285,3989,,41.0625,43.0750,45.2250,47.5000,49.8625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7307,Bricklayer,007,SFMTA,7307N,3285,3989,,41.0625,43.0750,45.2250,47.5000,49.8625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7308,Cable Splicer,006,COMMN,7308N,3618,4398,,45.2250,47.5000,49.8625,52.3625,54.9750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7308,Cable Splicer,006,SFMTA,7308N,3626,4406,,45.3250,47.6000,49.9625,52.4625,55.0750,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7309,Car and Auto Painter,130,COMMN,7309N,3478,3478,,43.4750,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7309,Car and Auto Painter,130,SFMTA,7309N,3439,3439,,42.9875,,,,,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7310,Transit Power Cable Splicer,006,SFMTA,7310N,3763,4573,,47.0375,49.3875,51.8625,54.4500,57.1625,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7311,Cement Mason,580,COMMN,7311N,2648,3220,,33.1000,34.7625,36.5000,38.3250,40.2500,,,,,,,,,,,,,,,
FY17-18,2017/07/01,7311,Cement Mason,580,SFMTA,7311N,2648,3220,,33.1000,34.7625,36.5000,38.3250,40.2500,,,,,,,,,,,,,,,
